video_id,start,end,label
case_2109,35484,35548,0
case_2109,35532,35596,0
case_2109,35580,35644,0
case_2109,35628,35692,0
case_2109,35676,35740,0
case_2109,35724,35788,0
case_2109,35772,35836,0
case_2109,35820,35884,0
case_2109,35868,35932,0
case_2109,35916,35980,0
case_2109,35964,36028,0
case_2109,36012,36076,0
case_2109,36060,36124,0
case_2109,36108,36172,0
case_2109,36156,36220,0
case_2109,36204,36268,0
case_2109,36252,36316,0
case_2109,36300,36364,0
case_2109,36348,36412,0
case_2109,36396,36460,0
case_2109,36444,36508,0
case_2109,36492,36556,0
case_2109,36540,36604,0
case_2109,36588,36652,0
case_2109,36636,36700,0
case_2109,36684,36748,0
case_2109,36732,36796,0
case_2109,36780,36844,0
case_2109,36828,36892,0
case_2109,36876,36940,0
case_2109,36924,36988,0
case_2109,36972,37036,0
case_2109,37020,37084,0
case_2109,37068,37132,0
case_2109,37116,37180,0
case_2109,37164,37228,0
case_2109,37212,37276,0
case_2109,37260,37324,0
case_2109,37308,37372,0
case_2109,37356,37420,0
case_2109,37404,37468,0
case_2109,37452,37516,0
case_2109,37500,37564,0
case_2109,37548,37612,0
case_2109,37596,37660,0
case_2109,37644,37708,0
case_2109,37692,37756,0
case_2109,37740,37804,0
case_2109,37788,37852,0
case_2109,37836,37900,0
case_2109,37884,37948,0
case_2109,37932,37996,0
case_2109,37980,38044,0
case_2109,38028,38092,0
case_2109,38076,38140,0
case_2109,38124,38188,0
case_2109,38172,38236,0
case_2255,10620,10684,0
case_2255,10668,10732,0
case_2255,10716,10780,0
case_2255,10764,10828,0
case_2255,10812,10876,0
case_2255,10860,10924,0
case_2255,10908,10972,0
case_2255,10956,11020,0
case_2255,11004,11068,0
case_2255,11052,11116,0
case_2255,11100,11164,0
case_2255,11148,11212,0
case_2255,11196,11260,0
case_2255,11244,11308,0
case_2255,11292,11356,0
case_2255,11340,11404,0
case_2255,11388,11452,0
case_2255,11436,11500,0
case_2255,11484,11548,0
case_2255,11532,11596,0
case_2255,11580,11644,0
case_2255,11628,11692,0
case_2255,11676,11740,0
case_2255,11724,11788,0
case_2255,11772,11836,0
case_2255,11820,11884,0
case_2255,11868,11932,0
case_2255,11916,11980,0
case_2255,11964,12028,0
case_2255,12012,12076,0
case_2255,12060,12124,0
case_2255,12108,12172,0
case_2255,12156,12220,0
case_2255,12204,12268,0
case_2255,12252,12316,0
case_2255,12300,12364,0
case_2255,12348,12412,0
case_2255,12396,12460,0
case_2176,21960,22024,0
case_2176,22008,22072,0
case_2176,22056,22120,0
case_2176,22104,22168,0
case_2176,22152,22216,0
case_2176,22200,22264,0
case_2176,22248,22312,0
case_2176,22296,22360,0
case_2176,22344,22408,0
case_2176,22392,22456,0
case_2176,22440,22504,0
case_2176,22488,22552,0
case_2176,22536,22600,0
case_2176,22584,22648,0
case_2176,22632,22696,0
case_2176,22680,22744,0
case_2176,22728,22792,0
case_2176,22776,22840,0
case_2176,22824,22888,0
case_2176,22872,22936,0
case_2176,22920,22984,0
case_2176,22968,23032,0
case_2176,23016,23080,0
case_2176,23064,23128,0
case_2176,23112,23176,0
case_2176,23160,23224,0
case_2176,23208,23272,0
case_2176,23256,23320,0
case_2176,23304,23368,0
case_2176,23352,23416,0
case_2176,23400,23464,0
case_2176,23448,23512,0
case_2176,23496,23560,0
case_2176,23544,23608,0
case_2176,23592,23656,0
case_2176,23640,23704,0
case_2176,23688,23752,0
case_2176,23736,23800,0
case_2176,23784,23848,0
case_2176,23832,23896,0
case_2176,23880,23944,0
case_2176,23928,23992,0
case_2176,23976,24040,0
case_2176,24024,24088,0
case_2176,24072,24136,0
case_2176,24120,24184,0
case_2176,24168,24232,0
case_2176,24216,24280,0
case_2176,24264,24328,0
case_2176,24312,24376,0
case_2176,24360,24424,0
case_2176,24408,24472,0
case_2176,24456,24520,0
case_2176,24504,24568,0
case_2176,24552,24616,0
case_2176,24600,24664,0
case_2176,24648,24712,0
case_2176,24696,24760,0
case_2176,24744,24808,0
case_2176,24792,24856,0
case_2176,24840,24904,0
case_2176,24888,24952,0
case_2176,24936,25000,0
case_2176,24984,25048,0
case_2176,25032,25096,0
case_2176,25080,25144,0
case_2176,25128,25192,0
case_2176,25176,25240,0
case_2176,25224,25288,0
case_2176,25272,25336,0
case_2176,25320,25384,0
case_2176,25368,25432,0
case_2176,25416,25480,0
case_2176,25464,25528,0
case_2176,25512,25576,0
case_2176,25560,25624,0
case_2176,25608,25672,0
case_2176,25656,25720,0
case_2176,25704,25768,0
case_2176,25752,25816,0
case_2176,25800,25864,0
case_2176,25848,25912,0
case_2101,13560,13624,0
case_2101,13608,13672,0
case_2101,13656,13720,0
case_2101,13704,13768,0
case_2101,13752,13816,0
case_2101,13800,13864,0
case_2101,13848,13912,0
case_2101,13896,13960,0
case_2101,13944,14008,0
case_2101,13992,14056,0
case_2101,14040,14104,0
case_2101,14088,14152,0
case_2101,14136,14200,0
case_2101,14184,14248,0
case_2101,14232,14296,0
case_2101,14280,14344,0
case_2101,14328,14392,0
case_2101,14376,14440,0
case_2101,14424,14488,0
case_2101,14472,14536,0
case_2101,14520,14584,0
case_2101,14568,14632,0
case_2101,14616,14680,0
case_2101,14664,14728,0
case_2101,14712,14776,0
case_2101,14760,14824,0
case_2101,14808,14872,0
case_2101,14856,14920,0
case_2101,14904,14968,0
case_2101,14952,15016,0
case_2101,15000,15064,0
case_2101,15048,15112,0
case_2101,15096,15160,0
case_2101,15144,15208,0
case_2101,15192,15256,0
case_2101,15240,15304,0
case_2101,15288,15352,0
case_2101,15336,15400,0
case_2101,15384,15448,0
case_2101,15432,15496,0
case_2101,15480,15544,0
case_2101,15528,15592,0
case_2101,15576,15640,0
case_2101,15624,15688,0
case_2101,15672,15736,0
case_2101,15720,15784,0
case_2101,15768,15832,0
case_2101,15816,15880,0
case_2271,17820,17884,0
case_2271,17868,17932,0
case_2271,17916,17980,0
case_2271,17964,18028,0
case_2271,18012,18076,0
case_2271,18060,18124,0
case_2271,18108,18172,0
case_2271,18156,18220,0
case_2271,18204,18268,0
case_2271,18252,18316,0
case_2271,18300,18364,0
case_2271,18348,18412,0
case_2271,18396,18460,0
case_2271,18444,18508,0
case_2271,18492,18556,0
case_2271,18540,18604,0
case_2271,18588,18652,0
case_2271,18636,18700,0
case_2271,18684,18748,0
case_2271,18732,18796,0
case_2271,18780,18844,0
case_2271,18828,18892,0
case_2271,18876,18940,0
case_2271,18924,18988,0
case_2271,18972,19036,0
case_2271,19020,19084,0
case_2271,19068,19132,0
case_2271,19116,19180,0
case_2271,19164,19228,0
case_2271,19212,19276,0
case_2271,19260,19324,0
case_2271,19308,19372,0
case_2271,19356,19420,0
case_2271,19404,19468,0
case_2271,19452,19516,0
case_2271,19500,19564,0
case_2271,19548,19612,0
case_2271,19596,19660,0
case_2271,19644,19708,0
case_2271,19692,19756,0
case_2271,19740,19804,0
case_2271,19788,19852,0
case_2271,19836,19900,0
case_2271,19884,19948,0
case_2271,19932,19996,0
case_2271,19980,20044,0
case_2271,20028,20092,0
case_2271,20076,20140,0
case_2271,20124,20188,0
case_2271,20172,20236,0
case_2271,20220,20284,0
case_2271,20268,20332,0
case_2271,20316,20380,0
case_2271,20364,20428,0
case_2271,20412,20476,0
case_2271,20460,20524,0
case_2271,20508,20572,0
case_2271,20556,20620,0
case_2271,20604,20668,0
case_2271,20652,20716,0
case_2271,20700,20764,0
case_2271,20748,20812,0
case_2271,20796,20860,0
case_2271,20844,20908,0
case_2271,20892,20956,0
case_2271,20940,21004,0
case_2271,20988,21052,0
case_2271,21036,21100,0
case_2271,21084,21148,0
case_2271,21132,21196,0
case_2271,21180,21244,0
case_2271,21228,21292,0
case_2271,21276,21340,0
case_2271,21324,21388,0
case_2271,21372,21436,0
case_2271,21420,21484,0
case_2271,21468,21532,0
case_2271,21516,21580,0
case_2271,21564,21628,0
case_2271,21612,21676,0
case_2090,11964,12028,0
case_2090,12012,12076,0
case_2090,12060,12124,0
case_2090,12108,12172,0
case_2090,12156,12220,0
case_2090,12204,12268,0
case_2090,12252,12316,0
case_2090,12300,12364,0
case_2090,12348,12412,0
case_2090,12396,12460,0
case_2090,12444,12508,0
case_2090,12492,12556,0
case_2090,12540,12604,0
case_2090,12588,12652,0
case_2090,12636,12700,0
case_2090,12684,12748,0
case_2090,12732,12796,0
case_2090,12780,12844,0
case_2090,12828,12892,0
case_2090,12876,12940,0
case_2090,12924,12988,0
case_2090,12972,13036,0
case_2090,13020,13084,0
case_2090,13068,13132,0
case_2090,13116,13180,0
case_2090,13164,13228,0
case_2090,13212,13276,0
case_2090,13260,13324,0
case_2090,13308,13372,0
case_2090,13356,13420,0
case_2090,13404,13468,0
case_2090,13452,13516,0
case_2090,13500,13564,0
case_2090,13548,13612,0
case_2090,13596,13660,0
case_2090,13644,13708,0
case_2090,13692,13756,0
case_2090,13740,13804,0
case_2090,13788,13852,0
case_2090,13836,13900,0
case_2090,13884,13948,0
case_2090,13932,13996,0
case_2090,13980,14044,0
case_2090,14028,14092,0
case_2090,14076,14140,0
case_2090,14124,14188,0
case_2090,14172,14236,0
case_2090,14220,14284,0
case_2090,14268,14332,0
case_2090,14316,14380,0
case_2090,14364,14428,0
case_2090,14412,14476,0
case_2090,14460,14524,0
case_2090,14508,14572,0
case_2090,14556,14620,0
case_2090,14604,14668,0
case_2090,14652,14716,0
case_2090,14700,14764,0
case_2090,14748,14812,0
case_2090,14796,14860,0
case_2090,14844,14908,0
case_2090,14892,14956,0
case_2090,14940,15004,0
case_2090,14988,15052,0
case_2090,15036,15100,0
case_2090,15084,15148,0
case_2090,15132,15196,0
case_2090,15180,15244,0
case_2090,15228,15292,0
case_2082,12744,12808,0
case_2082,12792,12856,0
case_2082,12840,12904,0
case_2082,12888,12952,0
case_2082,12936,13000,0
case_2082,12984,13048,0
case_2082,13032,13096,0
case_2082,13080,13144,0
case_2082,13128,13192,0
case_2082,13176,13240,0
case_2082,13224,13288,0
case_2082,13272,13336,0
case_2082,13320,13384,0
case_2082,13368,13432,0
case_2082,13416,13480,0
case_2082,13464,13528,0
case_2082,13512,13576,0
case_2082,13560,13624,0
case_2082,13608,13672,0
case_2082,13656,13720,0
case_2082,13704,13768,0
case_2082,13752,13816,0
case_2082,13800,13864,0
case_2082,13848,13912,0
case_2082,13896,13960,0
case_2082,13944,14008,0
case_2082,13992,14056,0
case_2082,14040,14104,0
case_2082,14088,14152,0
case_2082,14136,14200,0
case_2082,14184,14248,0
case_2082,14232,14296,0
case_2082,14280,14344,0
case_2082,14328,14392,0
case_2082,14376,14440,0
case_2082,14424,14488,0
case_2082,14472,14536,0
case_2082,14520,14584,0
case_2082,14568,14632,0
case_2082,14616,14680,0
case_2082,14664,14728,0
case_2082,14712,14776,0
case_2082,14760,14824,0
case_2082,14808,14872,0
case_2082,14856,14920,0
case_2082,14904,14968,0
case_2082,14952,15016,0
case_2082,15000,15064,0
case_2082,15048,15112,0
case_2082,15096,15160,0
case_2082,15144,15208,0
case_2082,15192,15256,0
case_2082,15240,15304,0
case_2082,15288,15352,0
case_2082,15336,15400,0
case_2082,15384,15448,0
case_2082,15432,15496,0
case_2082,15480,15544,0
case_2082,15528,15592,0
case_2082,15576,15640,0
case_2082,15624,15688,0
case_2082,15672,15736,0
case_2364,15600,15664,0
case_2364,15648,15712,0
case_2364,15696,15760,0
case_2364,15744,15808,0
case_2364,15792,15856,0
case_2364,15840,15904,0
case_2364,15888,15952,0
case_2364,15936,16000,0
case_2364,15984,16048,0
case_2364,16032,16096,0
case_2364,16080,16144,0
case_2364,16128,16192,0
case_2364,16176,16240,0
case_2364,16224,16288,0
case_2364,16272,16336,0
case_2364,16320,16384,0
case_2364,16368,16432,0
case_2364,16416,16480,0
case_2364,16464,16528,0
case_2364,16512,16576,0
case_2364,16560,16624,0
case_2364,16608,16672,0
case_2364,16656,16720,0
case_2364,16704,16768,0
case_2364,16752,16816,0
case_2364,16800,16864,0
case_2364,16848,16912,0
case_2364,16896,16960,0
case_2364,16944,17008,0
case_2364,16992,17056,0
case_2364,17040,17104,0
case_2364,17088,17152,0
case_2364,17136,17200,0
case_2364,17184,17248,0
case_2364,17232,17296,0
case_2364,17280,17344,0
case_2364,17328,17392,0
case_2364,17376,17440,0
case_2278,21360,21424,0
case_2278,21408,21472,0
case_2278,21456,21520,0
case_2278,21504,21568,0
case_2278,21552,21616,0
case_2278,21600,21664,0
case_2278,21648,21712,0
case_2278,21696,21760,0
case_2278,21744,21808,0
case_2278,21792,21856,0
case_2278,21840,21904,0
case_2278,21888,21952,0
case_2278,21936,22000,0
case_2278,21984,22048,0
case_2278,22032,22096,0
case_2278,22080,22144,0
case_2278,22128,22192,0
case_2278,22176,22240,0
case_2278,22224,22288,0
case_2278,22272,22336,0
case_2278,22320,22384,0
case_2278,22368,22432,0
case_2278,22416,22480,0
case_2278,22464,22528,0
case_2278,22512,22576,0
case_2278,22560,22624,0
case_2278,22608,22672,0
case_2278,22656,22720,0
case_2278,22704,22768,0
case_2278,22752,22816,0
case_2278,22800,22864,0
case_2278,22848,22912,0
case_2278,22896,22960,0
case_2278,22944,23008,0
case_2278,22992,23056,0
case_2278,23040,23104,0
case_2278,23088,23152,0
case_2278,23136,23200,0
case_2278,23184,23248,0
case_2278,23232,23296,0
case_2278,23280,23344,0
case_2278,23328,23392,0
case_2278,23376,23440,0
case_2278,23424,23488,0
case_2278,23472,23536,0
case_2278,23520,23584,0
case_2278,23568,23632,0
case_2278,23616,23680,0
case_2278,23664,23728,0
case_2278,23712,23776,0
case_2278,23760,23824,0
case_2278,23808,23872,0
case_2278,23856,23920,0
case_2278,23904,23968,0
case_2278,23952,24016,0
case_2278,24000,24064,0
case_2278,24048,24112,0
case_2278,24096,24160,0
case_2278,24144,24208,0
case_2278,24192,24256,0
case_2278,24240,24304,0
case_2278,24288,24352,0
case_2278,24336,24400,0
case_2278,24384,24448,0
case_2278,24432,24496,0
case_2278,24480,24544,0
case_2278,24528,24592,0
case_2278,24576,24640,0
case_2278,24624,24688,0
case_2278,24672,24736,0
case_2278,24720,24784,0
case_2278,24768,24832,0
case_2278,24816,24880,0
case_2278,24864,24928,0
case_2278,24912,24976,0
case_2278,24960,25024,0
case_2278,25008,25072,0
case_2278,25056,25120,0
case_2278,25104,25168,0
case_2278,25152,25216,0
case_2278,25200,25264,0
case_2278,25248,25312,0
case_2278,25296,25360,0
case_2278,25344,25408,0
case_2278,25392,25456,0
case_2278,25440,25504,0
case_2278,25488,25552,0
case_2278,25536,25600,0
case_2278,25584,25648,0
case_2278,25632,25696,0
case_2278,25680,25744,0
case_2278,25728,25792,0
case_2278,25776,25840,0
case_2278,25824,25888,0
case_2278,25872,25936,0
case_2278,25920,25984,0
case_2278,25968,26032,0
case_2278,26016,26080,0
case_2278,26064,26128,0
case_2278,26112,26176,0
case_2278,26160,26224,0
case_2278,26208,26272,0
case_2278,26256,26320,0
case_2278,26304,26368,0
case_2278,26352,26416,0
case_2278,26400,26464,0
case_2278,26448,26512,0
case_2278,26496,26560,0
case_2278,26544,26608,0
case_2278,26592,26656,0
case_2278,26640,26704,0
case_2278,26688,26752,0
case_2278,26736,26800,0
case_2278,26784,26848,0
case_2278,26832,26896,0
case_2278,26880,26944,0
case_2278,26928,26992,0
case_2278,26976,27040,0
case_4906,18060,18124,0
case_4906,18108,18172,0
case_4906,18156,18220,0
case_4906,18204,18268,0
case_4906,18252,18316,0
case_4906,18300,18364,0
case_4906,18348,18412,0
case_4906,18396,18460,0
case_4906,18444,18508,0
case_4906,18492,18556,0
case_4906,18540,18604,0
case_4906,18588,18652,0
case_4906,18636,18700,0
case_4906,18684,18748,0
case_4906,18732,18796,0
case_4906,18780,18844,0
case_4906,18828,18892,0
case_4906,18876,18940,0
case_4906,18924,18988,0
case_4906,18972,19036,0
case_4906,19020,19084,0
case_4906,19068,19132,0
case_4906,19116,19180,0
case_4906,19164,19228,0
case_4906,19212,19276,0
case_4906,19260,19324,0
case_4906,19308,19372,0
case_4906,19356,19420,0
case_4906,19404,19468,0
case_4906,19452,19516,0
case_4906,19500,19564,0
case_4906,19548,19612,0
case_4906,19596,19660,0
case_4906,19644,19708,0
case_4906,19692,19756,0
case_4906,19740,19804,0
case_4906,19788,19852,0
case_4906,19836,19900,0
case_4906,19884,19948,0
case_4906,19932,19996,0
case_4906,19980,20044,0
case_4906,20028,20092,0
case_4906,20076,20140,0
case_4906,20124,20188,0
case_4906,20172,20236,0
case_4906,20220,20284,0
case_4906,20268,20332,0
case_4906,20316,20380,0
case_4906,20364,20428,0
case_4906,20412,20476,0
case_4906,20460,20524,0
case_4906,20508,20572,0
case_4906,20556,20620,0
case_4906,20604,20668,0
case_4906,20652,20716,0
case_4906,20700,20764,0
case_4906,20748,20812,0
case_4906,20796,20860,0
case_4906,20844,20908,0
case_4906,20892,20956,0
case_4906,20940,21004,0
case_4906,20988,21052,0
case_4906,21036,21100,0
case_4906,21084,21148,0
case_4906,21132,21196,0
case_4906,21180,21244,0
case_4906,21228,21292,0
case_4906,21276,21340,0
case_4906,21324,21388,0
case_4906,21372,21436,0
case_4906,21420,21484,0
case_4906,21468,21532,0
case_4906,21516,21580,0
case_4906,21564,21628,0
case_4906,21612,21676,0
case_4906,21660,21724,0
case_4906,21708,21772,0
case_4906,21756,21820,0
case_4906,21804,21868,0
case_2077,19098,19162,0
case_2077,19146,19210,0
case_2077,19194,19258,0
case_2077,19242,19306,0
case_2077,19290,19354,0
case_2077,19338,19402,0
case_2077,19386,19450,0
case_2077,19434,19498,0
case_2077,19482,19546,0
case_2077,19530,19594,0
case_2077,19578,19642,0
case_2077,19626,19690,0
case_2077,19674,19738,0
case_2077,19722,19786,0
case_2077,19770,19834,0
case_2077,19818,19882,0
case_2077,19866,19930,0
case_2077,19914,19978,0
case_2077,19962,20026,0
case_2077,20010,20074,0
case_2077,20058,20122,0
case_2077,20106,20170,0
case_2077,20154,20218,0
case_2077,20202,20266,0
case_2077,20250,20314,0
case_2077,20298,20362,0
case_2077,20346,20410,0
case_2077,20394,20458,0
case_2077,20442,20506,0
case_2077,20490,20554,0
case_2077,20538,20602,0
case_2077,20586,20650,0
case_2077,20634,20698,0
case_2077,20682,20746,0
case_2077,20730,20794,0
case_2077,20778,20842,0
case_2077,20826,20890,0
case_2077,20874,20938,0
case_2077,20922,20986,0
case_2077,20970,21034,0
case_2077,21018,21082,0
case_2077,21066,21130,0
case_2077,21114,21178,0
case_2077,21162,21226,0
case_2077,21210,21274,0
case_2077,21258,21322,0
case_2077,21306,21370,0
case_2077,21354,21418,0
case_2077,21402,21466,0
case_2077,21450,21514,0
case_2077,21498,21562,0
case_2077,21546,21610,0
case_2077,21594,21658,0
case_2077,21642,21706,0
case_2077,21690,21754,0
case_2077,21738,21802,0
case_2077,21786,21850,0
case_2077,21834,21898,0
case_2077,21882,21946,0
case_2077,21930,21994,0
case_2077,21978,22042,0
case_2077,22026,22090,0
case_2077,22074,22138,0
case_2077,22122,22186,0
case_2077,22170,22234,0
case_2077,22218,22282,0
case_2077,22266,22330,0
case_2077,22314,22378,0
case_2077,22362,22426,0
case_2077,22410,22474,0
case_2077,22458,22522,0
case_2077,22506,22570,0
case_2077,22554,22618,0
case_2077,22602,22666,0
case_2077,22650,22714,0
case_2077,22698,22762,0
case_2077,22746,22810,0
case_2077,22794,22858,0
case_2077,22842,22906,0
case_2077,22890,22954,0
case_2077,22938,23002,0
case_2077,22986,23050,0
case_2077,23034,23098,0
case_2077,23082,23146,0
case_2077,23130,23194,0
case_2077,23178,23242,0
case_2077,23226,23290,0
case_2077,23274,23338,0
case_2077,23322,23386,0
case_2077,23370,23434,0
case_2077,23418,23482,0
case_2077,23466,23530,0
case_2077,23514,23578,0
case_2077,23562,23626,0
case_2077,23610,23674,0
case_2077,23658,23722,0
case_2077,23706,23770,0
case_2077,23754,23818,0
case_2077,23802,23866,0
case_2077,23850,23914,0
case_2077,23898,23962,0
case_2077,23946,24010,0
case_2077,23994,24058,0
case_2077,24042,24106,0
case_2077,24090,24154,0
case_2077,24138,24202,0
case_2390,16140,16204,0
case_2390,16188,16252,0
case_2390,16236,16300,0
case_2390,16284,16348,0
case_2390,16332,16396,0
case_2390,16380,16444,0
case_2390,16428,16492,0
case_2390,16476,16540,0
case_2390,16524,16588,0
case_2390,16572,16636,0
case_2390,16620,16684,0
case_2390,16668,16732,0
case_2390,16716,16780,0
case_2390,16764,16828,0
case_2390,16812,16876,0
case_2390,16860,16924,0
case_2390,16908,16972,0
case_2390,16956,17020,0
case_2390,17004,17068,0
case_2390,17052,17116,0
case_2390,17100,17164,0
case_2390,17148,17212,0
case_2390,17196,17260,0
case_2390,17244,17308,0
case_2390,17292,17356,0
case_2390,17340,17404,0
case_2390,17388,17452,0
case_2390,17436,17500,0
case_2390,17484,17548,0
case_2390,17532,17596,0
case_2390,17580,17644,0
case_2390,17628,17692,0
case_2390,17676,17740,0
case_2390,17724,17788,0
case_2390,17772,17836,0
case_2390,17820,17884,0
case_2390,17868,17932,0
case_2390,17916,17980,0
case_2390,17964,18028,0
case_2390,18012,18076,0
case_2390,18060,18124,0
case_2390,18108,18172,0
case_2390,18156,18220,0
case_2390,18204,18268,0
case_2390,18252,18316,0
case_2390,18300,18364,0
case_2390,18348,18412,0
case_2390,18396,18460,0
case_2390,18444,18508,0
case_2390,18492,18556,0
case_2390,18540,18604,0
case_2390,18588,18652,0
case_2390,18636,18700,0
case_2390,18684,18748,0
case_2390,18732,18796,0
case_2390,18780,18844,0
case_2390,18828,18892,0
case_4927,30960,31024,0
case_4927,31008,31072,0
case_4927,31056,31120,0
case_4927,31104,31168,0
case_4927,31152,31216,0
case_4927,31200,31264,0
case_4927,31248,31312,0
case_4927,31296,31360,0
case_4927,31344,31408,0
case_4927,31392,31456,0
case_4927,31440,31504,0
case_4927,31488,31552,0
case_4927,31536,31600,0
case_4927,31584,31648,0
case_4927,31632,31696,0
case_4927,31680,31744,0
case_4927,31728,31792,0
case_4927,31776,31840,0
case_4927,31824,31888,0
case_4927,31872,31936,0
case_4927,31920,31984,0
case_4927,31968,32032,0
case_4927,32016,32080,0
case_4927,32064,32128,0
case_4927,32112,32176,0
case_4927,32160,32224,0
case_4927,32208,32272,0
case_4927,32256,32320,0
case_4927,32304,32368,0
case_4927,32352,32416,0
case_4927,32400,32464,0
case_4927,32448,32512,0
case_4927,32496,32560,0
case_4927,32544,32608,0
case_4927,32592,32656,0
case_4927,32640,32704,0
case_4927,32688,32752,0
case_4927,32736,32800,0
case_4927,32784,32848,0
case_4927,32832,32896,0
case_4927,32880,32944,0
case_4927,32928,32992,0
case_4927,32976,33040,0
case_4927,33024,33088,0
case_4927,33072,33136,0
case_4927,33120,33184,0
case_4927,33168,33232,0
case_4927,33216,33280,0
case_4927,33264,33328,0
case_4927,33312,33376,0
case_4927,33360,33424,0
case_4927,33408,33472,0
case_4927,33456,33520,0
case_4927,33504,33568,0
case_4927,33552,33616,0
case_4927,33600,33664,0
case_4927,33648,33712,0
case_4927,33696,33760,0
case_4927,33744,33808,0
case_4927,33792,33856,0
case_4927,33840,33904,0
case_4927,33888,33952,0
case_4927,33936,34000,0
case_4927,33984,34048,0
case_4927,34032,34096,0
case_4927,34080,34144,0
case_4927,34128,34192,0
case_4927,34176,34240,0
case_4927,34224,34288,0
case_4927,34272,34336,0
case_4927,34320,34384,0
case_4927,34368,34432,0
case_4927,34416,34480,0
case_4927,34464,34528,0
case_4927,34512,34576,0
case_4927,34560,34624,0
case_4927,34608,34672,0
case_4927,34656,34720,0
case_4927,34704,34768,0
case_4927,34752,34816,0
case_4927,34800,34864,0
case_4927,34848,34912,0
case_4927,34896,34960,0
case_4927,34944,35008,0
case_4927,34992,35056,0
case_4927,35040,35104,0
case_4927,35088,35152,0
case_4927,35136,35200,0
case_4927,35184,35248,0
case_4927,35232,35296,0
case_4927,35280,35344,0
case_4927,35328,35392,0
case_4927,35376,35440,0
case_4927,35424,35488,0
case_4927,35472,35536,0
case_4927,35520,35584,0
case_4927,35568,35632,0
case_4927,35616,35680,0
case_4927,35664,35728,0
case_4927,35712,35776,0
case_4927,35760,35824,0
case_4927,35808,35872,0
case_4927,35856,35920,0
case_4927,35904,35968,0
case_4927,35952,36016,0
case_4927,36000,36064,0
case_4927,36048,36112,0
case_4927,36096,36160,0
case_4927,36144,36208,0
case_4927,36192,36256,0
case_4927,36240,36304,0
case_4927,36288,36352,0
case_4927,36336,36400,0
case_4927,36384,36448,0
case_4927,36432,36496,0
case_4927,36480,36544,0
case_4927,36528,36592,0
case_4927,36576,36640,0
case_4927,36624,36688,0
case_4927,36672,36736,0
case_4927,36720,36784,0
case_4927,36768,36832,0
case_4927,36816,36880,0
case_4927,36864,36928,0
case_4927,36912,36976,0
case_4927,36960,37024,0
case_4927,37008,37072,0
case_4927,37056,37120,0
case_4927,37104,37168,0
case_4927,37152,37216,0
case_4927,37200,37264,0
case_4927,37248,37312,0
case_4927,37296,37360,0
case_4927,37344,37408,0
case_4927,37392,37456,0
case_2268,15300,15364,0
case_2268,15348,15412,0
case_2268,15396,15460,0
case_2268,15444,15508,0
case_2268,15492,15556,0
case_2268,15540,15604,0
case_2268,15588,15652,0
case_2268,15636,15700,0
case_2268,15684,15748,0
case_2268,15732,15796,0
case_2268,15780,15844,0
case_2268,15828,15892,0
case_2268,15876,15940,0
case_2268,15924,15988,0
case_2268,15972,16036,0
case_2268,16020,16084,0
case_2268,16068,16132,0
case_2268,16116,16180,0
case_2268,16164,16228,0
case_2268,16212,16276,0
case_2268,16260,16324,0
case_2268,16308,16372,0
case_2268,16356,16420,0
case_2268,16404,16468,0
case_2268,16452,16516,0
case_2268,16500,16564,0
case_2268,16548,16612,0
case_2268,16596,16660,0
case_2268,16644,16708,0
case_2268,16692,16756,0
case_2268,16740,16804,0
case_2268,16788,16852,0
case_2268,16836,16900,0
case_2268,16884,16948,0
case_2268,16932,16996,0
case_2268,16980,17044,0
case_2268,17028,17092,0
case_2268,17076,17140,0
case_2268,17124,17188,0
case_2268,17172,17236,0
case_2268,17220,17284,0
case_2268,17268,17332,0
case_2268,17316,17380,0
case_2268,17364,17428,0
case_2268,17412,17476,0
case_2268,17460,17524,0
case_2268,17508,17572,0
case_2268,17556,17620,0
case_2268,17604,17668,0
case_2268,17652,17716,0
case_2268,17700,17764,0
case_2268,17748,17812,0
case_2268,17796,17860,0
case_2268,17844,17908,0
case_2268,17892,17956,0
case_2268,17940,18004,0
case_2268,17988,18052,0
case_2268,18036,18100,0
case_2268,18084,18148,0
case_2268,18132,18196,0
case_2268,18180,18244,0
case_2268,18228,18292,0
case_2268,18276,18340,0
case_2268,18324,18388,0
case_2268,18372,18436,0
case_2268,18420,18484,0
case_2268,18468,18532,0
case_2268,18516,18580,0
case_2220,15180,15244,0
case_2220,15228,15292,0
case_2220,15276,15340,0
case_2220,15324,15388,0
case_2220,15372,15436,0
case_2220,15420,15484,0
case_2220,15468,15532,0
case_2220,15516,15580,0
case_2220,15564,15628,0
case_2220,15612,15676,0
case_2220,15660,15724,0
case_2220,15708,15772,0
case_2220,15756,15820,0
case_2220,15804,15868,0
case_2220,15852,15916,0
case_2220,15900,15964,0
case_2220,15948,16012,0
case_2220,15996,16060,0
case_2220,16044,16108,0
case_2220,16092,16156,0
case_2220,16140,16204,0
case_2220,16188,16252,0
case_2220,16236,16300,0
case_2220,16284,16348,0
case_2220,16332,16396,0
case_2220,16380,16444,0
case_2220,16428,16492,0
case_2220,16476,16540,0
case_2220,16524,16588,0
case_2220,16572,16636,0
case_2220,16620,16684,0
case_2220,16668,16732,0
case_2220,16716,16780,0
case_2220,16764,16828,0
case_2220,16812,16876,0
case_2220,16860,16924,0
case_2220,16908,16972,0
case_2220,16956,17020,0
case_2220,17004,17068,0
